SNR_dB,Mean_hVLC,Var_hVLC,Mean_HWiFi,Var_HWiFi,Reliability_VLC,Reliability_WiFi,BER_VLC,BER_WiFi,BER_MRC,Latency_VLC_ms,Latency_WiFi_ms,Throughput_VLC_Mbps,Throughput_WiFi_Mbps,Label
0,0.0911075182931952,0.00257877453567278,0.805862836426956,0.069369345497633,11.9378131485519,5.59315765504074,0.272330947304295,0,0.171451416387451,3.2688,40.704,32.139011257954,2.5809748427673,2
0,0.0929029074016447,0.00259353658494052,0.89545765942987,0.125620323634504,11.8361962378115,3.07044519244854,0.268894684739567,0,0.213086353944563,3.2688,40.704,32.139011257954,2.5809748427673,2
0,0.0903111634892614,0.00247827347850986,0.493972784557236,0.0427957011664997,11.75887832106,2.47596735618207,0.271445705147731,0.0286704233932379,0.230210554371002,3.2688,40.704,32.139011257954,2.5809748427673,2
0,0.0937461290768445,0.00261329215715108,1.66143743916445,0.561587890528027,11.8094624902888,6.96010816019419,0.269751370697533,0.0945019798964362,0.175392171794091,3.2688,40.704,32.139011257954,2.5809748427673,2
0,0.091943368673057,0.00247599705340991,0.986169221238626,0.183593884383508,11.7361329602029,13.6576496376055,0.26898987206823,0.120668976545842,0.1126637222053,3.2688,40.704,32.139011257954,2.5809748427673,3
0,0.0931255308729203,0.00264742586991221,1.03317808585632,0.24373772456727,11.940270762959,12.0915572883385,0.270750837648492,0.19292567773378,0.182159990862016,3.2688,40.704,32.139011257954,2.5809748427673,3
0,0.0924009625412741,0.00250567764640973,0.722887008737529,0.0867249413712535,11.7756084177677,3.79035979954481,0.269837039293329,0.0609198903441974,0.208155650319829,3.2688,40.704,32.139011257954,2.5809748427673,2
0,0.0931886224754016,0.00258350880751908,0.781758988060826,0.142788212818492,11.7999396847912,11.6520445226663,0.267114681693573,0.174821047822114,0.17977078891258,3.2688,40.704,32.139011257954,2.5809748427673,3
0,0.0915488123425128,0.00243605857070255,0.950635761899053,0.282950942656298,11.7053691338083,21.0951323534358,0.26965618336887,0.19456289978678,0.166244669509595,3.2688,40.704,32.139011257954,2.5809748427673,3
0,0.0927002028169484,0.00265297795382456,0.676261014610793,0.0985089919823451,11.9478185531524,1.79481884144044,0.273149558330795,0.0727992689613159,0.244203091684435,3.2688,40.704,32.139011257954,2.5809748427673,2
0,0.0912797201267891,0.00251215786496707,0.573843099143896,0.0905919571095903,11.789786981065,8.13569477770304,0.270817468778556,0.183625875723424,0.191811985988425,3.2688,40.704,32.139011257954,2.5809748427673,1
0,0.0917187905724658,0.00252774541937822,0.617784942392092,0.097247551973358,11.8172101782131,8.45696397866984,0.271064955833079,0.157335135546756,0.189213371915931,3.2688,40.704,32.139011257954,2.5809748427673,3
0,0.0927477813149491,0.00254887107918452,0.911029047687489,0.176403174628771,11.8246205688431,2.85686410446056,0.268380673164788,0.0869060310691441,0.234979439537009,3.2688,40.704,32.139011257954,2.5809748427673,2
0,0.0913694528683056,0.0023936163193973,0.853208366513137,0.170040404716962,11.6358598376084,1.38532593231659,0.266181845872677,0.110093664331404,0.24572608894304,3.2688,40.704,32.139011257954,2.5809748427673,1
0,0.0921447328813289,0.00243271663713714,0.699601064548553,0.0484894717429138,11.6378934426921,9.29802898290261,0.266419814194334,0,9.51873286628084e-05,3.2688,40.704,32.139011257954,2.5809748427673,3
0,0.0938352744586196,0.00256305412561701,1.42682086920074,0.367967692254332,11.7296991152167,7.84258042495401,0.268704310082242,0.13707927200731,0.177096024977155,3.2688,40.704,32.139011257954,2.5809748427673,3
0,0.0893367853868031,0.00240004379372252,0.847751157729998,0.249630936571747,11.7735933511913,6.37301815364975,0.269475327444411,0.195762260127932,0.2121725555894,3.2688,40.704,32.139011257954,2.5809748427673,1
0,0.0917835400085682,0.00255025109295942,0.567889621382626,0.102426980944174,11.8438943878938,14.7315426456715,0.271274367956138,0.220463371915931,0.203510508681084,3.2688,40.704,32.139011257954,2.5809748427673,1
0,0.0910714054391128,0.00243213987832888,1.25789170632013,0.271935352355002,11.693647209569,14.6234191219175,0.268114148644532,0.0102136003655193,0.000580642704843131,3.2688,40.704,32.139011257954,2.5809748427673,3
0,0.0911464468166131,0.00255946512039681,0.785155724825885,0.148485626694011,11.8812734416107,9.70287942960743,0.272207203777033,0.149158544014621,0.168871839780688,3.2688,40.704,32.139011257954,2.5809748427673,3
0,0.0933767970879977,0.00256921087089852,0.910593127134857,0.175133498821539,11.8066676052424,2.19304392528715,0.270274901005178,0.0934549192811453,0.238158696314347,3.2688,40.704,32.139011257954,2.5809748427673,2
0,0.0910981000960672,0.00247770118758804,0.902156832917995,0.309584405673538,11.7448270795561,10.755986331914,0.269779926896132,0.235464894913189,0.214571276271703,3.2688,40.704,32.139011257954,2.5809748427673,1
0,0.0913307393448994,0.00250286702037077,1.48831320993889,0.251522001691475,11.832721256762,11.2524303778527,0.270017895217789,0,4.75936643314042e-05,3.2688,40.704,32.139011257954,2.5809748427673,3
0,0.0920672299053186,0.00251604471240653,1.12175786536439,0.327891961446149,11.8032622178211,2.90344071222139,0.270512869326835,0.125209412123058,0.23041996649406,3.2688,40.704,32.139011257954,2.5809748427673,1
0,0.0927352133659862,0.00250043929454403,0.973741211482863,0.284599527676946,11.7298623499614,4.24960285482756,0.270236826073713,0.182017209869022,0.225946162046908,3.2688,40.704,32.139011257954,2.5809748427673,1
0,0.0921886376200694,0.00253442970496807,0.838247934244984,0.202415327011871,11.7868708747183,5.57006904504651,0.272045385318306,0.0958631586963143,0.192173697837344,3.2688,40.704,32.139011257954,2.5809748427673,2
0,0.0935309026039565,0.00265511687955678,0.762271322943074,0.263278229522487,11.9433347742974,6.27573006173998,0.272940146207737,0.285219311605239,0.251237435272616,3.2688,40.704,32.139011257954,2.5809748427673,1
0,0.0925522395048976,0.00251927399688489,0.763113823683131,0.199427350408371,11.7645595630753,56.8768402952203,0.268742385013707,0.210383033810539,0.177695705147731,3.2688,40.704,32.139011257954,2.5809748427673,3
0,0.0909346348269548,0.00252410574443572,0.749243540605404,0.0980072173428508,11.8593211665395,20.6191203289838,0.27203586658544,0,0,3.2688,40.704,32.139011257954,2.5809748427673,3
0,0.0929580925586822,0.00264288627710014,1.12738398320104,0.274846963520278,11.9547839136301,13.5863566318534,0.272140572646969,0.158410752360646,0.151166996649406,3.2688,40.704,32.139011257954,2.5809748427673,3
0,0.0921016052516253,0.00239003171078211,1.05056175424159,0.151283954400697,11.5929218357994,15.2731461187356,0.267790511727079,3.80749314651234e-05,4.75936643314042e-05,3.2688,40.704,32.139011257954,2.5809748427673,3
0,0.0921846150560069,0.00249977658394006,0.758405968722733,0.127504492909898,11.7418665972237,5.91253326117467,0.269779926896132,0.145931693572952,0.19876066098081,3.2688,40.704,32.139011257954,2.5809748427673,1
0,0.0910662643510149,0.00248589770795774,1.19867425828246,0.258779136425343,11.8117534354685,9.07938488482778,0.269018428266829,0.108713448065793,0.154869783734389,3.2688,40.704,32.139011257954,2.5809748427673,3
0,0.0936921205392568,0.00260731393154824,0.997946788098041,0.279465537226063,11.8326363956955,2.79189917444963,0.27162656107219,0.156783049040512,0.238092065184283,3.2688,40.704,32.139011257954,2.5809748427673,1
0,0.0920772334092049,0.002543967040758,1.05258302881555,0.255277218410949,11.8428355769441,1.18113296867112,0.270826987511422,0.0935977002741395,0.252427276880902,3.2688,40.704,32.139011257954,2.5809748427673,2
0,0.0904706581606552,0.0024239386146128,1.50475206117871,0.354472020374978,11.705112566302,25.208710958051,0.267238425220835,0.0754835516296071,0.0217027109351203,3.2688,40.704,32.139011257954,2.5809748427673,3
0,0.0911694896669979,0.0024554050809758,0.634673918189246,0.0766354237404941,11.769958166659,1.84025597845448,0.268475860493451,0.0394551477307341,0.238882120012184,3.2688,40.704,32.139011257954,2.5809748427673,2
0,0.0926755048597036,0.00256015578587527,0.977923620960085,0.255517869339191,11.7867256919116,42.241458505016,0.268923240938166,0.193030383795309,0.146845491928115,3.2688,40.704,32.139011257954,2.5809748427673,3
0,0.0919778329344919,0.00245585003803586,0.811371542957391,0.140805511990544,11.6991418097051,14.1761739182499,0.265563128236369,0.0953586658544015,0.0518675753883643,3.2688,40.704,32.139011257954,2.5809748427673,3
0,0.0933552079366555,0.00255884994924461,1.18971655922886,0.36240264791866,11.7663091169102,20.6786821692933,0.269751370697533,0.193772844958879,0.163055893999391,3.2688,40.704,32.139011257954,2.5809748427673,3
0,0.0934958233918907,0.00250693820805634,0.88287944759245,0.172240538985401,11.6916680960795,1.47542613917685,0.266572113920195,0.0642990405117271,0.23792072799269,3.2688,40.704,32.139011257954,2.5809748427673,2
0,0.0943539269765148,0.00260876506801415,1.41600917934254,0.482123124316638,11.7749004514486,34.6711862918831,0.269637145903137,0.209707203777033,0.170023606457508,3.2688,40.704,32.139011257954,2.5809748427673,3
0,0.0933867495718339,0.00265093592440929,1.24489926634943,0.477803415975907,11.9454912537161,47.9994477882424,0.273349451720987,0.237454310082242,0.207127627170271,3.2688,40.704,32.139011257954,2.5809748427673,1
0,0.0915966645427665,0.0025418548689395,1.44936431111888,0.292921685581361,11.8290477021962,11.6562679529143,0.271988272921109,0.0140210935120317,0.0608532592141334,3.2688,40.704,32.139011257954,2.5809748427673,3
0,0.0934187255132414,0.00257392387583407,0.90931641757567,0.188441470595251,11.7934791439118,7.74020433913973,0.266391257995736,0.131815412732257,0.182017209869022,3.2688,40.704,32.139011257954,2.5809748427673,3
0,0.0929859083592161,0.00264333828146736,0.97905574746288,0.181241885873573,11.9645040358756,2.04030028352382,0.271969235455376,0.0491261803228754,0.249904812671337,3.2688,40.704,32.139011257954,2.5809748427673,2
0,0.0929527330422741,0.00258493027723211,1.13979769250244,0.278794013418664,11.8295481516898,26.1241609084872,0.269646664636004,0.160495354858361,0.114434206518428,3.2688,40.704,32.139011257954,2.5809748427673,3
0,0.0937671679438503,0.00258125888886229,0.813734838005292,0.176139013574611,11.7843058495919,3.52028410178554,0.270293938470911,0.133652528175449,0.230638897349985,3.2688,40.704,32.139011257954,2.5809748427673,1
0,0.0923770367232445,0.00245872486153577,0.977003072540047,0.300713316620727,11.688665946768,35.0337245881516,0.267961848918672,0.202168367346939,0.163227231190984,3.2688,40.704,32.139011257954,2.5809748427673,3
0,0.0923640737902154,0.00258184471723969,0.796472497833357,0.256532262682119,11.8699100973628,40.9320568198943,0.270998324703016,0.229496649406031,0.191545461468169,3.2688,40.704,32.139011257954,2.5809748427673,1
0,0.0920854663829335,0.0025312681465078,1.647820003888,0.572866919252133,11.8542674524665,17.1153520644859,0.267600137069753,0.022540359427353,0.000333155650319829,3.2688,40.704,32.139011257954,2.5809748427673,3
0,0.0928192591557963,0.0025860350457471,1.04814082668775,0.303717133387166,11.839420689135,46.5358536507142,0.272483247030155,0.213838333840999,0.172412808406945,3.2688,40.704,32.139011257954,2.5809748427673,3
0,0.0919532641189303,0.00247907144248723,0.835638953060146,0.133408328730767,11.7261445535581,4.9427183603171,0.269665702101736,9.51873286628084e-06,0.185929409077064,3.2688,40.704,32.139011257954,2.5809748427673,2
0,0.0911465149301943,0.00246907436816492,1.15856769344365,0.345514951531341,11.7587093815083,2.11714123811071,0.269627627170271,0.117223195248249,0.249324169966494,3.2688,40.704,32.139011257954,2.5809748427673,1
0,0.0903152227191061,0.00243062579027971,0.907110945219728,0.14968499123832,11.7722625090046,18.4235770267556,0.268866128540969,0.141876713371916,0.147949664940603,3.2688,40.704,32.139011257954,2.5809748427673,3
0,0.0922100057193167,0.00249342365183231,0.483807184247477,0.0897890986078772,11.7242883030661,19.4604141687197,0.271236293024673,0.2195686110265,0.19318268352117,3.2688,40.704,32.139011257954,2.5809748427673,1
0,0.0931894976257297,0.00255203068903228,0.613625687634311,0.0520686446062549,11.8001157500319,1.63273907389351,0.269446771245812,0.000247487054523302,0.237235379226317,3.2688,40.704,32.139011257954,2.5809748427673,2
0,0.0915622725724888,0.00255042979863937,0.738388742081166,0.0791017283351684,11.8951210255214,2.44113340048283,0.270655650319829,0.0287846481876333,0.228811300639659,3.2688,40.704,32.139011257954,2.5809748427673,2
0,0.0903470841602196,0.00246376509996197,0.906851543310284,0.176614735914492,11.7884829407335,0.120434182774215,0.27014163874505,0.124295613767895,0.269751370697533,3.2688,40.704,32.139011257954,2.5809748427673,1
0,0.0936838236851393,0.00255941457464333,0.423815358002965,0.0499547343269626,11.7387336909837,9.80108696847802,0.267209869022236,0.166644456289979,0.170451949436491,3.2688,40.704,32.139011257954,2.5809748427673,3
0,0.0920778307981467,0.00257946566857779,1.39995818902171,0.256868799082468,11.8854250803261,5.18081842534464,0.27073180018276,0,0.185396360036552,3.2688,40.704,32.139011257954,2.5809748427673,2
0,0.0912119558048996,0.00247770074352652,0.892516604984277,0.159377030301786,11.7510577159569,6.30516782903134,0.269303990252818,0.0424821047822114,0.177048431312824,3.2688,40.704,32.139011257954,2.5809748427673,2
0,0.0916191582019211,0.00253307642501442,0.569653696559095,0.0652276274623055,11.8554470333909,2.98212377445605,0.27162656107219,0.104201568687176,0.227773758757234,3.2688,40.704,32.139011257954,2.5809748427673,2
0,0.0939138528807252,0.00257256026957778,1.0639992919101,0.264347011605168,11.7711194225193,31.8244743455462,0.267219387755102,0.203824626865672,0.174354629911666,3.2688,40.704,32.139011257954,2.5809748427673,3
0,0.0914232105575851,0.00241121908633748,1.24221696709531,0.510200132847431,11.6447540257642,29.626466064494,0.268037998781602,0.241261803228754,0.208745811757539,3.2688,40.704,32.139011257954,2.5809748427673,1
0,0.092727045324452,0.00249508410333803,0.605669480457068,0.0725751208088147,11.7736552204032,0.716693653389106,0.268275967103259,0.0699531678342979,0.256444182150472,3.2688,40.704,32.139011257954,2.5809748427673,2
0,0.0930506325159352,0.00263393764791692,1.21673520234163,0.274594379579125,11.8875374776224,22.5233068767693,0.270017895217789,0.111949817240329,0.00724375571123972,3.2688,40.704,32.139011257954,2.5809748427673,3
0,0.0937168599792239,0.00272582141027697,1.06666089859115,0.289083525500785,11.9810060324216,32.9715256651521,0.274586886993603,0.175639658848614,0.125599680170576,3.2688,40.704,32.139011257954,2.5809748427673,3
0,0.0925333806244736,0.00259165058737223,0.939518703423742,0.150165199489878,11.8902075326704,25.8587491220982,0.270941212305818,0.0242537313432836,0.0041216113310996,3.2688,40.704,32.139011257954,2.5809748427673,3
0,0.0905538146528669,0.00233745197476302,0.739531936476315,0.13690261214933,11.5782226480757,7.53439116646381,0.262241090466037,0.172679332927201,0.185548659762412,3.2688,40.704,32.139011257954,2.5809748427673,1
0,0.0918595613961288,0.00251078231930786,0.69252137512608,0.111178691693537,11.7299796222902,15.2243150832708,0.269684739567469,0.000523530307645446,0.000171337191593055,3.2688,40.704,32.139011257954,2.5809748427673,3
0,0.0909954766231819,0.0023732580446549,0.995567140366481,0.305576281251086,11.6352822084057,3.39337376160123,0.266553076454462,0.174840085287846,0.23034381663113,3.2688,40.704,32.139011257954,2.5809748427673,1
0,0.0921498500015207,0.0025026583434027,1.03984350795626,0.274701496097255,11.76996478433,2.50097911252462,0.269094578129759,0.108894303990253,0.23331366128541,3.2688,40.704,32.139011257954,2.5809748427673,1
0,0.0931769171463728,0.00259793997799922,0.729419306012461,0.116062890678884,11.8492558602459,1.05176106652862,0.270122601279318,0.0873153365823942,0.255920651842827,3.2688,40.704,32.139011257954,2.5809748427673,2
0,0.0937157068055601,0.00267231918921152,0.677741122434801,0.110367832324654,11.9756432615402,4.97347871380962,0.271083993298812,0.106447989643619,0.211791806274749,3.2688,40.704,32.139011257954,2.5809748427673,2
0,0.0937784762101322,0.00267393210851248,1.03368551834486,0.150174431926211,11.88726993296,18.7518593530071,0.273016296070667,0.0406545080718855,0.00560653365823942,3.2688,40.704,32.139011257954,2.5809748427673,3
0,0.0926921876934979,0.00257284647002827,1.38166273844421,0.662378412937041,11.8308272191256,21.7941450732914,0.268894684739567,0.221929256777338,0.195628997867804,3.2688,40.704,32.139011257954,2.5809748427673,1
0,0.0909135745211423,0.00254170064301083,0.869438694037333,0.227957626641679,11.8981645972682,16.9189337554366,0.271236293024673,0.198694029850746,0.183749619250685,3.2688,40.704,32.139011257954,2.5809748427673,3
0,0.0929086916044833,0.00262178332616809,1.19177707959857,0.241237715815263,11.927545837036,3.41161794663505,0.271978754188242,0.0461848918671946,0.234636765153823,3.2688,40.704,32.139011257954,2.5809748427673,2
0,0.0902654786945961,0.00245386127481208,0.578552006514036,0.0681112991538456,11.7629050718862,3.2841027649246,0.270075007614986,0.0725613006396588,0.220253959792872,3.2688,40.704,32.139011257954,2.5809748427673,2
0,0.0913246697523389,0.00256827511654831,0.841383158580515,0.159601166844633,11.8818143935769,20.1116751249471,0.272902071276272,0.175534952787085,0.150681541273226,3.2688,40.704,32.139011257954,2.5809748427673,3
0,0.0916540215153518,0.0025265533906975,0.864441908270316,0.136669784984996,11.8094774439411,7.39289088227174,0.267828586658544,0.0877912732257082,0.16884328358209,3.2688,40.704,32.139011257954,2.5809748427673,2
0,0.0923093340141253,0.00241808462179764,0.557786606017965,0.0942193029175953,11.630987692705,6.78886548467418,0.266362701797137,0.186043633871459,0.201816174230886,3.2688,40.704,32.139011257954,2.5809748427673,1
0,0.0925593466474972,0.00255164354563351,0.924254201763892,0.215808148084363,11.7991691163591,23.0873297926222,0.269951264087725,0.182236140724947,0.165283277490101,3.2688,40.704,32.139011257954,2.5809748427673,3
0,0.0928554472017399,0.00256429482705317,0.808969538930932,0.188203949957944,11.8172053706967,5.16858036219874,0.269427733780079,0.164807340846786,0.208869555284801,3.2688,40.704,32.139011257954,2.5809748427673,1
0,0.0914236429955095,0.00243152620503877,0.985960007291022,0.217454525303455,11.6962252222985,11.7559386410665,0.267980886384404,0.135794243070362,0.149663036856534,3.2688,40.704,32.139011257954,2.5809748427673,3
0,0.0941577254358757,0.0025774193928437,1.19684442173497,0.373443456803367,11.7789184534665,28.7625171991558,0.270646131586963,0.150186567164179,0.1143009442583,3.2688,40.704,32.139011257954,2.5809748427673,3
0,0.0943462613263262,0.00264117838744787,1.12904863062336,0.36359952493697,11.8494613256298,1.23623302724233,0.271598004873591,0.132386536704234,0.251913265306122,3.2688,40.704,32.139011257954,2.5809748427673,1
0,0.0928538869651839,0.00253684150156766,0.724079049508001,0.148356471840744,11.7765961722819,0.155328140071689,0.268475860493451,0.136346329576607,0.266143770941212,3.2688,40.704,32.139011257954,2.5809748427673,1
0,0.0919960579178433,0.00249265519615145,1.08789919107267,0.280177404678995,11.7578367544212,5.75568968131077,0.269970301553457,0.169652375875723,0.232399862930247,3.2688,40.704,32.139011257954,2.5809748427673,1
0,0.0911672380485152,0.00248697574219681,0.882473827377395,0.147588508971599,11.7734507889204,11.4820147680592,0.269818001827597,0.0016372220530003,0.00482599756320439,3.2688,40.704,32.139011257954,2.5809748427673,3
0,0.0935347542130019,0.00260725709776493,1.19104770211003,0.339052471412862,11.8831335859174,6.40454033246583,0.273254264392324,0.150434054218702,0.197475632043862,3.2688,40.704,32.139011257954,2.5809748427673,1
0,0.09306496098834,0.00253902874945046,1.00865761869176,0.251546736646604,11.7675183791267,14.6942865581112,0.268209335973195,0.128322037770332,0.119250685348766,3.2688,40.704,32.139011257954,2.5809748427673,3
0,0.0913648567265967,0.00249103246903691,0.61716491664064,0.140655794811806,11.8147745508761,0.880081590188646,0.273996725555894,0.151338333840999,0.262050715808712,3.2688,40.704,32.139011257954,2.5809748427673,1
0,0.0931567337379998,0.00261831297423516,0.945745284307805,0.0811818859199131,11.8627945158389,9.80305990764556,0.272530840694487,0,0.000104706061529089,3.2688,40.704,32.139011257954,2.5809748427673,3
0,0.0918029083453033,0.00246526176025512,0.898459677254222,0.167721318550109,11.7914655947622,5.77659812214306,0.267333612549497,0.131491775814804,0.195200654888821,3.2688,40.704,32.139011257954,2.5809748427673,1
0,0.0907013175963741,0.00247300255718825,0.887921709778552,0.181737330725617,11.7859838963457,3.66270765602574,0.273320895522388,0.104915473652147,0.221681769722815,3.2688,40.704,32.139011257954,2.5809748427673,2
0,0.0917550661512898,0.0025281333112752,0.986477262908096,0.420687285933383,11.8328035872037,1.80824648888888,0.268932759671033,0.219349680170576,0.255892095644228,3.2688,40.704,32.139011257954,2.5809748427673,1
0,0.0913297498349365,0.00244281900931345,0.745394263041967,0.117547217542867,11.7320782469482,1.54751846146088,0.265448903441974,0.0564175296984465,0.242642019494365,3.2688,40.704,32.139011257954,2.5809748427673,2
0,0.0913350585842106,0.00246201093870836,0.917212723203535,0.166377497266482,11.7566675243504,3.24125436118984,0.267971367651538,0.114910143161742,0.222643161742309,3.2688,40.704,32.139011257954,2.5809748427673,1
0,0.0919027237951839,0.00259018028554423,1.15060071806032,0.369328940761613,11.923980510316,0.443041089533931,0.274301325007615,0.091817697228145,0.266039064879683,3.2688,40.704,32.139011257954,2.5809748427673,2
0,0.0907426534455582,0.00247003121446513,1.39907806982138,0.248014244620732,11.7385353054486,9.84637062539542,0.270189232409382,0,0.000209412123058178,3.2688,40.704,32.139011257954,2.5809748427673,3
0,0.0911028317874597,0.00255563232748272,0.695087404421244,0.0989012483472707,11.9052769674892,8.99633136342886,0.276290740176668,0.124362244897959,0.16579728906488,3.2688,40.704,32.139011257954,2.5809748427673,3
0,0.0934710254547169,0.00249906381170901,1.04963967547724,0.150880539368555,11.674674180784,1.90146741906874,0.267324093816631,0,0.230610341151386,3.2688,40.704,32.139011257954,2.5809748427673,2
0,0.0916693854167168,0.00252217848095377,0.794296212806127,0.0829467586391496,11.8487610449649,6.78663636709164,0.272378540968626,0.0297555589399939,0.16669204995431,3.2688,40.704,32.139011257954,2.5809748427673,2
0,0.0937659554787471,0.00260859075433482,1.37782641304521,0.373462265241235,11.8041738351113,5.67093056905875,0.271636079805056,0.0294319220225404,0.190003426743832,3.2688,40.704,32.139011257954,2.5809748427673,2
0,0.0918267727795767,0.00251458142709332,0.826131246403252,0.156551837935555,11.8229585596136,18.4465607833616,0.270655650319829,0.144551477307341,0.0334773834907097,3.2688,40.704,32.139011257954,2.5809748427673,3
0,0.0908817540976064,0.00242212378930448,1.04721057279515,0.161931602662506,11.7191869856032,0.634378081746578,0.268552010356381,0.0576359275053305,0.255073484617728,3.2688,40.704,32.139011257954,2.5809748427673,2
0,0.0919570528699074,0.00258862746660174,1.22301230356445,0.298297522269214,11.9043351334127,8.91927120158903,0.271912123058178,0.142847624124277,0.188708879074018,3.2688,40.704,32.139011257954,2.5809748427673,3
0,0.0925772703736331,0.00257381922334087,0.625159050019431,0.111167462287479,11.8424861541435,32.3367324412011,0.271398111483399,0.176153670423393,0.163969692354554,3.2688,40.704,32.139011257954,2.5809748427673,3
0,0.0914549026769469,0.0026021838209229,1.19649204743129,0.32616187654878,11.9595464603796,18.8791267267119,0.276014696923546,0.187966417910448,0.161951720986902,3.2688,40.704,32.139011257954,2.5809748427673,3
0,0.0929375726638747,0.00256233638077696,0.932446629891954,0.123982028620265,11.8004119104033,7.34737320711374,0.27032249466951,0.0792053761803229,0.174202330185806,3.2688,40.704,32.139011257954,2.5809748427673,2
0,0.0936256166361149,0.00260328246002203,0.567239891970262,0.0861269402412789,11.8668171586641,0.399567176573084,0.270941212305818,0.0862968321657021,0.263963981114834,3.2688,40.704,32.139011257954,2.5809748427673,2
